20161222  13450232   11.6908   141.9265     12.000  -2.0    0.00    0.00   0.00         69
20161222  14053315    9.9175   143.1575     10.000  -2.0    0.00    0.00   0.00         70
20161222  17172744   12.0048   141.8515     16.400  -2.0    0.00    0.00   0.00         71
20161223   5501598   11.8772   141.4582     10.000  -2.0    0.00    0.00   0.00         72
20161223  14065255   11.8978   141.8310     88.000  -2.0    0.00    0.00   0.00         73
20161223  14384592   12.0583   141.6368     11.900  -2.0    0.00    0.00   0.00         74
20161223  14453867   11.8045   141.9153     12.000  -2.0    0.00    0.00   0.00         75
20161223  18173456   12.0220   141.5172      5.000  -2.0    0.00    0.00   0.00         76
20161224    493702   11.4207   141.5678     12.600  -2.0    0.00    0.00   0.00         77
20161224   1384213   12.1642   141.4190     11.900  -2.0    0.00    0.00   0.00         78
20161224   3305149   12.3978   139.9847     10.000  -2.0    0.00    0.00   0.00         79
20161224   5170650   12.0165   141.5043     10.000  -2.0    0.00    0.00   0.00         80
20161224   6191463   11.6523   141.6195      5.600  -2.0    0.00    0.00   0.00         81
20161224   6455396   11.8757   141.6983     76.700  -2.0    0.00    0.00   0.00         82
20161224  12455005   12.0743   141.6798     19.400  -2.0    0.00    0.00   0.00         83
20161224  13085227   11.9385   141.6695     35.100  -2.0    0.00    0.00   0.00         84
20161224  18453594   12.0663   141.5423     13.900  -2.0    0.00    0.00   0.00         85
20161224  18550608   11.5880   140.6595      8.900  -2.0    0.00    0.00   0.00         86
20161224  20250056   11.5722   141.6700     10.000  -2.0    0.00    0.00   0.00         87
20161224  21383210   12.1568   141.4483     16.900  -2.0    0.00    0.00   0.00         88
20161224  23063946   11.9825   140.9545     43.500  -2.0    0.00    0.00   0.00         89
20161225   5014614   11.8252   141.6388     10.000  -2.0    0.00    0.00   0.00         90
20161225   5100632   12.2312   141.6660     12.200  -2.0    0.00    0.00   0.00         91
20161225   5442188   11.6050   141.6537     16.600  -2.0    0.00    0.00   0.00         92
20161225   9290974   11.6235   141.6647     18.500  -2.0    0.00    0.00   0.00         93
20161225   9364785   12.1135   141.9727     20.600  -2.0    0.00    0.00   0.00         94
20161225   9434227   11.6272   141.6698     23.200  -2.0    0.00    0.00   0.00         95
20161225  13275245   12.1905   139.3552     10.000  -2.0    0.00    0.00   0.00         96
20161225  16203779   11.8037   141.7628     46.100  -2.0    0.00    0.00   0.00         97
20161225  16521994   12.0297   141.7545      5.000  -2.0    0.00    0.00   0.00         98
20161225  20143554   14.3577   141.2987     10.000  -2.0    0.00    0.00   0.00         99
20161225  20303412   11.9488   141.7022     10.000  -2.0    0.00    0.00   0.00        100
20161225  21230702   12.0657   141.5177     22.000  -2.0    0.00    0.00   0.00        101
20170101     30031   13.6965   142.3135     10.000  -2.0    0.00    0.00   0.00        102
20170101    514936   12.0115   141.3737     10.000  -2.0    0.00    0.00   0.00        103
20170101   1232923   12.0453   141.7848      6.200  -2.0    0.00    0.00   0.00        104
20170101   1520228   11.9033   141.7587     20.000  -2.0    0.00    0.00   0.00        105
20170101   4544543   12.2405   141.3605     10.000  -2.0    0.00    0.00   0.00        106
20170101   5530030   11.8082   141.5028      9.900  -2.0    0.00    0.00   0.00        107
20170101  10114940   12.1090   141.4198      6.400  -2.0    0.00    0.00   0.00        108
20170101  16262377   11.6110   141.8670     10.000  -2.0    0.00    0.00   0.00        109
20170101  17283794   12.1762   141.7105     10.000  -2.0    0.00    0.00   0.00        110
20170101  18074724   11.9385   141.5980     11.900  -2.0    0.00    0.00   0.00        111
20170101  18173100   12.3193   141.5450     11.900  -2.0    0.00    0.00   0.00        112
20170101  21455456   11.0475   142.1780      5.000  -2.0    0.00    0.00   0.00        113
20170101  22042364   12.2130   141.4955     42.000  -2.0    0.00    0.00   0.00        114
20170101  23480328   11.7460   141.8618     18.100  -2.0    0.00    0.00   0.00        115
20170102   3341440   12.0702   141.8195     11.600  -2.0    0.00    0.00   0.00        116
20170102   5412904   12.2122   142.0577     78.800  -2.0    0.00    0.00   0.00        117
20170102   6583596   11.7285   141.7300      7.500  -2.0    0.00    0.00   0.00        118
20170102   7250051   12.8742   142.0365     10.000  -2.0    0.00    0.00   0.00        119
20170102   7362341   12.1560   141.7110     11.900  -2.0    0.00    0.00   0.00        120
20170102   7473898   11.4422   141.7187      6.400  -2.0    0.00    0.00   0.00        121
20170102   8165861   12.0890   141.5000     47.700  -2.0    0.00    0.00   0.00        122
20170102  16244956   12.2060   141.6415     34.100  -2.0    0.00    0.00   0.00        123
20170102  22270176   10.5578   142.0590     10.000  -2.0    0.00    0.00   0.00        124
20170102  22283320   13.3270   142.3007     10.100  -2.0    0.00    0.00   0.00        125
20170103   9080631   11.7827   141.8618     39.900  -2.0    0.00    0.00   0.00        126
20170103  19454428   11.8290   141.9222     59.600  -2.0    0.00    0.00   0.00        127
20170103  20160548   11.3783   140.0307     10.000  -2.0    0.00    0.00   0.00        128
20170103  23141944   11.7872   141.6478     31.500  -2.0    0.00    0.00   0.00        129
20170104  11025349   11.7225   141.4915     10.000  -2.0    0.00    0.00   0.00        130
20170104  12121081   11.7288   141.8772     15.900  -2.0    0.00    0.00   0.00        131
20170104  12524807   11.6192   141.8417     12.400  -2.0    0.00    0.00   0.00        132
20170104  13451889   11.5982   141.8638     10.000  -2.0    0.00    0.00   0.00        133
20170104  20151436   11.6793   141.7080     20.700  -2.0    0.00    0.00   0.00        134
20170104  20222296   11.7813   141.8427     12.500  -2.0    0.00    0.00   0.00        135
20170104  20244986   11.3750   141.0698     12.800  -2.0    0.00    0.00   0.00        136
20170104  22450218   12.2653   141.3827     10.000  -2.0    0.00    0.00   0.00        137
20170104  23101140   11.8017   141.5400     25.900  -2.0    0.00    0.00   0.00        138
20170105   2342543   11.0867   141.1385     10.000  -2.0    0.00    0.00   0.00        139
20170105   4001045   12.1968   141.3138     10.600  -2.0    0.00    0.00   0.00        140
20170105   4095761   12.0495   141.6672     11.900  -2.0    0.00    0.00   0.00        141
20170105   6545412   13.0893   142.1068     10.000  -2.0    0.00    0.00   0.00        142
20170105   7152437   11.9832   141.9673     10.000  -2.0    0.00    0.00   0.00        143
20170105  18025424   12.1552   141.6725     10.200  -2.0    0.00    0.00   0.00        144
20170105  22071060   12.1913   141.6700     10.000  -2.0    0.00    0.00   0.00        145
20170105  22524594   12.3123   141.3330     10.000  -2.0    0.00    0.00   0.00        146
20170106   2311612   11.9408   141.9343     10.000  -2.0    0.00    0.00   0.00        147
20170106   5314971   11.7335   141.6012     25.400  -2.0    0.00    0.00   0.00        148
20170106   6365202   11.7197   141.7177     31.800  -2.0    0.00    0.00   0.00        149
20170106  11280500   11.9800   141.6078      9.300  -2.0    0.00    0.00   0.00        150
20170106  12590501   12.2385   141.5867      7.400  -2.0    0.00    0.00   0.00        151
20170106  21000230   12.0923   141.3892     10.000  -2.0    0.00    0.00   0.00        152
20170107    375099   11.6972   141.8190      7.400  -2.0    0.00    0.00   0.00        153
20170107   2480165   11.9588   141.4670     19.600  -2.0    0.00    0.00   0.00        154
20170107  10402634   12.3222   141.1602     69.400  -2.0    0.00    0.00   0.00        155
20170107  14432166   12.0118   141.6378     12.200  -2.0    0.00    0.00   0.00        156
20170107  15005606   12.0992   141.7543      8.500  -2.0    0.00    0.00   0.00        157
20170107  15413114   12.1208   141.5578     10.000  -2.0    0.00    0.00   0.00        158
20170107  15542203   11.8470   141.5137     40.700  -2.0    0.00    0.00   0.00        159
20170107  16541576   11.9132   141.7090     10.000  -2.0    0.00    0.00   0.00        160
20170107  17101320   11.6492   141.3833      6.200  -2.0    0.00    0.00   0.00        161
20170107  23381122   11.8662   141.6858     18.000  -2.0    0.00    0.00   0.00        162
20170108   1434084   11.6210   141.9042     10.000  -2.0    0.00    0.00   0.00        163
20170108   4544225   12.1987   141.3912     12.100  -2.0    0.00    0.00   0.00        164
20170108   6253802   11.7397   141.5422     10.000  -2.0    0.00    0.00   0.00        165
20170108   7072071   13.3085   141.6105     10.300  -2.0    0.00    0.00   0.00        166
20170108   9575918   13.8977   141.7572     10.300  -2.0    0.00    0.00   0.00        167
20170108  10164356   12.0377   141.5687     20.500  -2.0    0.00    0.00   0.00        168
20170108  12182864   12.1940   141.4182      5.000  -2.0    0.00    0.00   0.00        169
20170108  12343667   11.6843   141.4923     16.600  -2.0    0.00    0.00   0.00        170
20170108  14024746   11.7512   141.9978     10.000  -2.0    0.00    0.00   0.00        171
20170108  16204254   11.8287   141.8623     10.000  -2.0    0.00    0.00   0.00        172
20170108  19015550   11.7205   141.6445     11.800  -2.0    0.00    0.00   0.00        173
20170108  23415470   11.3808   139.9628      8.800  -2.0    0.00    0.00   0.00        174
20170109   5360018   11.6228   141.4740     12.900  -2.0    0.00    0.00   0.00        175
20170109   7415504   12.3063   141.7593     51.800  -2.0    0.00    0.00   0.00        176
20170109  17361626   12.1818   141.3277     10.000  -2.0    0.00    0.00   0.00        177
20170109  19133738   12.1707   141.7245     10.000  -2.0    0.00    0.00   0.00        178
20170109  21201392   12.2550   141.9103     24.900  -2.0    0.00    0.00   0.00        179
20170109  23480476   11.8075   141.6057     12.600  -2.0    0.00    0.00   0.00        180
20170110    400363   13.9210   141.3407     10.100  -2.0    0.00    0.00   0.00        181
20170110   1462380   11.9447   141.6292     12.000  -2.0    0.00    0.00   0.00        182
20170110   5215863   11.8040   141.6832     12.400  -2.0    0.00    0.00   0.00        183
20170110  14214413   12.0688   141.8057     10.000  -2.0    0.00    0.00   0.00        184
20170110  14250815   12.0537   141.5478     49.400  -2.0    0.00    0.00   0.00        185
20170110  16455084   12.0748   141.4633     47.900  -2.0    0.00    0.00   0.00        186
20170110  17275332   12.1797   141.5782     10.000  -2.0    0.00    0.00   0.00        187
20170110  19430254   12.2588   141.4965     10.000  -2.0    0.00    0.00   0.00        188
20170110  23214760   13.2178   141.2470     10.000  -2.0    0.00    0.00   0.00        189
20170110  23315440   11.9458   141.7132     26.000  -2.0    0.00    0.00   0.00        190
20170111   2165167   12.0012   141.6043     13.300  -2.0    0.00    0.00   0.00        191
20170111   3031467   11.7665   141.4883      5.000  -2.0    0.00    0.00   0.00        192
20170111   7115541   12.0252   141.5400     10.000  -2.0    0.00    0.00   0.00        193
20170111  12013987   11.7573   141.6667      5.100  -2.0    0.00    0.00   0.00        194
20170111  14102007   11.4730   141.9023    101.700  -2.0    0.00    0.00   0.00        195
20170111  14124130   12.2710   141.3853     10.000  -2.0    0.00    0.00   0.00        196
20170111  14384076   12.3122   141.1988     12.100  -2.0    0.00    0.00   0.00        197
20170111  14433644   12.2097   141.2148      5.000  -2.0    0.00    0.00   0.00        198
20170111  14453274   11.5492   141.1040     11.600  -2.0    0.00    0.00   0.00        199
20170111  14471897   12.1857   141.2388      5.000  -2.0    0.00    0.00   0.00        200
20170111  14555457   12.0863   141.6665     52.600  -2.0    0.00    0.00   0.00        201
20170111  14585012   12.3655   141.0083      9.700  -2.0    0.00    0.00   0.00        202
20170111  15034049   12.2818   141.1028     19.600  -2.0    0.00    0.00   0.00        203
20170111  15071179   12.1242   141.2967     32.600  -2.0    0.00    0.00   0.00        204
20170111  15065994   11.6133   140.7748     10.000  -2.0    0.00    0.00   0.00        205
20170111  15090438   12.7535   142.3387     10.000  -2.0    0.00    0.00   0.00        206
20170111  15235562   12.1787   141.6992      5.000  -2.0    0.00    0.00   0.00        207
20170111  15441553   12.0330   141.8220     49.800  -2.0    0.00    0.00   0.00        208
20170111  15515690   12.0377   141.7570     10.000  -2.0    0.00    0.00   0.00        209
20170111  16093526   12.1650   141.2510      5.100  -2.0    0.00    0.00   0.00        210
20170111  16191773   12.0862   141.4612     10.000  -2.0    0.00    0.00   0.00        211
20170111  16230591   12.1948   141.1882      5.000  -2.0    0.00    0.00   0.00        212
20170111  17225938   12.1267   141.2928     35.700  -2.0    0.00    0.00   0.00        213
20170111  17403128   11.6070   141.6230     12.300  -2.0    0.00    0.00   0.00        214
20170111  17435122   12.2207   141.0630     36.700  -2.0    0.00    0.00   0.00        215
20170111  17505988   12.1773   141.1922     38.600  -2.0    0.00    0.00   0.00        216
20170111  17540868   11.9910   143.1522      9.300  -2.0    0.00    0.00   0.00        217
20170111  17592114   12.3190   139.6598      9.500  -2.0    0.00    0.00   0.00        218
20170111  18041536   12.0243   141.1452     37.000  -2.0    0.00    0.00   0.00        219
20170111  18312460   11.3877   140.9987     10.900  -2.0    0.00    0.00   0.00        220
20170111  18572428   12.0835   141.5948     67.800  -2.0    0.00    0.00   0.00        221
20170111  19495504   11.8705   141.3912      5.000  -2.0    0.00    0.00   0.00        222
20170111  19512240   11.9745   141.5432      5.000  -2.0    0.00    0.00   0.00        223
20170111  19574040   12.1930   141.1655     41.900  -2.0    0.00    0.00   0.00        224
20170111  20081360   12.1763   141.5743     10.000  -2.0    0.00    0.00   0.00        225
20170111  20225538   11.9353   141.4330      7.500  -2.0    0.00    0.00   0.00        226
20170111  20332932   12.2725   141.3858     10.000  -2.0    0.00    0.00   0.00        227
20170111  20451754   12.1425   141.4963      5.200  -2.0    0.00    0.00   0.00        228
20170111  20550232   11.9988   141.5907      5.000  -2.0    0.00    0.00   0.00        229
20170111  21103540   11.5355   141.8850     10.000  -2.0    0.00    0.00   0.00        230
20170111  21110060   11.8723   142.1238      5.000  -2.0    0.00    0.00   0.00        231
20170111  21130120   12.2498   141.1652      6.300  -2.0    0.00    0.00   0.00        232
20170111  21180640   11.6867   141.4767     13.400  -2.0    0.00    0.00   0.00        233
20170111  21220744   11.5020   140.5305     10.000  -2.0    0.00    0.00   0.00        234
20170111  21255280   11.8598   141.6715     12.300  -2.0    0.00    0.00   0.00        235
20170111  21312612   11.8495   141.8323     42.700  -2.0    0.00    0.00   0.00        236
20170111  21391284   11.9993   141.4412     13.500  -2.0    0.00    0.00   0.00        237
20170111  21411820   11.8233   141.8920     29.300  -2.0    0.00    0.00   0.00        238
20170111  21594798   11.9407   140.0200     10.000  -2.0    0.00    0.00   0.00        239
20170111  22173622   11.8373   141.1550     42.400  -2.0    0.00    0.00   0.00        240
20170111  22271964   11.2500   141.0602     11.500  -2.0    0.00    0.00   0.00        241
20170111  22322428   12.1067   141.4763     11.900  -2.0    0.00    0.00   0.00        242
20170112     61150   12.0722   141.5335     71.900  -2.0    0.00    0.00   0.00        243
20170112   1182350   11.9100   141.6478     12.000  -2.0    0.00    0.00   0.00        244
20170112   1441732   11.9443   141.9783     29.700  -2.0    0.00    0.00   0.00        245
20170112   1560840   12.5332   141.5927     52.100  -2.0    0.00    0.00   0.00        246
20170112   2050956   11.8290   141.6922     90.400  -2.0    0.00    0.00   0.00        247
20170112   3061066   12.0140   141.6757     10.000  -2.0    0.00    0.00   0.00        248
20170112   3135616   12.1998   141.2283     10.400  -2.0    0.00    0.00   0.00        249
20170112   3481227   12.1472   141.5515      5.000  -2.0    0.00    0.00   0.00        250
20170112   4585045   12.0628   141.7962     33.900  -2.0    0.00    0.00   0.00        251
20170112   5285413   11.9453   141.6075     56.600  -2.0    0.00    0.00   0.00        252
20170112   6113676   12.0710   141.7745     46.200  -2.0    0.00    0.00   0.00        253
20170112   6252416   11.5078   140.6303     11.000  -2.0    0.00    0.00   0.00        254
20170112   6320425   12.2663   141.3770     10.000  -2.0    0.00    0.00   0.00        255
20170112   7535514   12.1690   141.5072     10.000  -2.0    0.00    0.00   0.00        256
20170112   8050795   11.9767   141.7192     10.000  -2.0    0.00    0.00   0.00        257
20170112   8214846   12.2992   140.9507     10.000  -2.0    0.00    0.00   0.00        258
20170112   9064810   11.6337   141.9918     10.000  -2.0    0.00    0.00   0.00        259
